source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
P04637	Q8WUY3	TP53	PRUNE2	True	False	False	False	False	False	D
P04637	Q9BRX8	TP53	PRXL2A	True	False	False	False	False	False	D
P04637	Q9BQI7	TP53	PSD2	True	False	False	False	False	False	D
P04637	Q9NYI0	TP53	PSD3	True	False	False	False	False	False	B
P04637	P11464	TP53	PSG1	True	False	False	False	False	False	D
P04637	Q15238	TP53	PSG5	True	False	False	False	False	False	D
P04637	Q8TAA3	TP53	PSMA8	True	False	False	False	False	False	D
P04637	P51665	TP53	PSMD7	True	False	False	False	False	False	D
P04637	Q8IV42	TP53	PSTK	True	False	False	False	False	False	D
P04637	Q9H939	TP53	PSTPIP2	True	False	False	False	False	False	D
P04637	O95758	TP53	PTBP3	True	False	False	False	False	False	D
P04637	Q8WV60	TP53	PTCD2	True	False	False	False	False	False	D
P04637	Q9P2B2	TP53	PTGFRN	True	False	False	False	False	False	D
P04637	Q13308	TP53	PTK7	True	False	False	False	False	False	D
P04637	Q05209	TP53	PTPN12	True	False	False	False	False	False	D
P04637	P23468	TP53	PTPRD	True	False	False	False	False	False	D
P04637	P10586	TP53	PTPRF	True	False	False	False	False	False	B
P04637	P28827	TP53	PTPRM	True	False	False	False	False	False	D
P04637	Q92932	TP53	PTPRN2	True	False	False	False	False	False	D
P04637	Q16827	TP53	PTPRO	True	False	False	False	False	False	D
P04637	O14522	TP53	PTPRT	True	False	False	False	False	False	D
P04637	Q92729	TP53	PTPRU	True	False	False	False	False	False	B
P04637	Q9Y3E5	TP53	PTRH2	True	False	False	False	False	False	D
P04637	Q08623	TP53	PUDP	True	False	False	False	False	False	D
P04637	Q8TB72	TP53	PUM2	True	False	False	False	False	False	D
P04637	Q3MIT2	TP53	PUS10	True	False	False	False	False	False	D
P04637	Q92626	TP53	PXDN	True	False	False	False	False	False	B
P04637	Q9H2M9	TP53	RAB3GAP2	True	False	False	False	False	False	D
P04637	O43502	TP53	RAD51C	True	False	False	False	False	False	D
P04637	P49792	TP53	RANBP2	True	False	False	False	False	False	D
P04637	Q86VV4	TP53	RANBP3L	True	False	False	False	False	False	D
P04637	O60518	TP53	RANBP6	True	False	False	False	False	False	D
P04637	P46060	TP53	RANGAP1	True	False	False	False	False	False	D
P04637	Q13905	TP53	RAPGEF1	True	False	False	False	False	False	B
P04637	Q8WZA2	TP53	RAPGEF4	True	False	False	False	False	False	C
P04637	Q9UHV5	TP53	RAPGEFL1	True	False	False	False	False	False	D
P04637	P20936	TP53	RASA1	True	False	False	False	False	False	D
P04637	Q14644	TP53	RASA3	True	False	False	False	False	False	B
P04637	Q9UJF2	TP53	RASAL2	True	False	False	False	False	False	D
P04637	Q9BPW5	TP53	RASL11B	True	False	False	False	False	False	D
P04637	A6NK89	TP53	RASSF10	True	False	False	False	False	False	D
P04637	O75901	TP53	RASSF9	True	False	False	False	False	False	D
P04637	A6NFN3	TP53	RBFOX3	True	False	False	False	False	False	B
P04637	Q9Y4C8	TP53	RBM19	True	False	False	False	False	False	B
P04637	Q6ZSC3	TP53	RBM43	True	False	False	False	False	False	D
P04637	A0AV96	TP53	RBM47	True	False	False	False	False	False	C
P04637	P29558	TP53	RBMS1	True	False	False	False	False	False	B
P04637	Q6ZRY4	TP53	RBPMS2	True	False	False	False	False	False	D
P04637	Q8NDN9	TP53	RCBTB1	True	False	False	False	False	False	D
P04637	Q9Y2P8	TP53	RCL1	True	False	False	False	False	False	D
P04637	Q15293	TP53	RCN1	True	False	False	False	False	False	D
P04637	Q9P2R6	TP53	RERE	True	False	False	False	False	False	D
P04637	P40938	TP53	RFC3	True	False	False	False	False	False	D
P04637	Q6ZTI6	TP53	RFLNA	True	False	False	False	False	False	D
P04637	Q14699	TP53	RFTN1	True	False	False	False	False	False	D
P04637	Q6ZV50	TP53	RFX8	True	False	False	False	False	False	D
P04637	Q96B86	TP53	RGMA	True	False	False	False	False	False	D
P04637	Q92546	TP53	RGP1	True	False	False	False	False	False	D
P04637	O14924	TP53	RGS12	True	False	False	False	False	False	B
P04637	Q9NS28	TP53	RGS18	True	False	False	False	False	False	D
P04637	O76081	TP53	RGS20	True	False	False	False	False	False	B
P04637	P49758	TP53	RGS6	True	False	False	False	False	False	D
P04637	P49802	TP53	RGS7	True	False	False	False	False	False	D
P04637	P57771	TP53	RGS8	True	False	False	False	False	False	D
P04637	Q9UBD6	TP53	RHCG	True	False	False	False	False	False	D
P04637	P08100	TP53	RHO	True	False	False	False	False	False	D
P04637	O94955	TP53	RHOBTB3	True	False	False	False	False	False	D
P04637	Q15669	TP53	RHOH	True	False	False	False	False	False	D
P04637	Q9H4K1	TP53	RIBC2	True	False	False	False	False	False	D
P04637	Q7Z5B4	TP53	RIC3	True	False	False	False	False	False	C
P04637	Q8TB24	TP53	RIN3	True	False	False	False	False	False	D
P04637	Q9Y4F9	TP53	RIPOR2	True	False	False	False	False	False	D
P04637	Q96LZ7	TP53	RMDN2	True	False	False	False	False	False	D
P04637	P07998	TP53	RNASE1	True	False	False	False	False	False	D
P04637	Q9H1E1	TP53	RNASE7	True	False	False	False	False	False	C
P04637	Q9H920	TP53	RNF121	True	False	False	False	False	False	D
P04637	Q9BXT8	TP53	RNF17	True	False	False	False	False	False	D
P04637	Q8N6D2	TP53	RNF182	True	False	False	False	False	False	D
P04637	Q96GF1	TP53	RNF185	True	False	False	False	False	False	D
P04637	Q9NV58	TP53	RNF19A	True	False	False	False	False	False	D
P04637	Q9NWF9	TP53	RNF216	True	False	False	False	False	False	B
P04637	Q9Y6N7	TP53	ROBO1	True	False	False	False	False	False	D
P04637	Q9HCK4	TP53	ROBO2	True	False	False	False	False	False	D
P04637	Q01974	TP53	ROR2	True	False	False	False	False	False	D
P04637	P56715	TP53	RP1	True	False	False	False	False	False	D
P04637	Q9H6T3	TP53	RPAP3	True	False	False	False	False	False	D
P04637	Q92834	TP53	RPGR	True	False	False	False	False	False	D
P04637	Q96L21	TP53	RPL10L	True	False	False	False	False	False	D
P04637	Q6NVV1	TP53	RPL13AP3	True	False	False	False	False	False	D
P04637	P49207	TP53	RPL34	True	False	False	False	False	False	D
P04637	P61513	TP53	RPL37A	True	False	False	False	False	False	D
P04637	Q96EH5	TP53	RPL39L	True	False	False	False	False	False	B
P04637	Q59GN2	TP53	RPL39P5	True	False	False	False	False	False	D
P04637	P18124	TP53	RPL7	True	False	False	False	False	False	D
P04637	P32969	TP53	RPL9	True	False	False	False	False	False	D
P04637	O75582	TP53	RPS6KA5	True	False	False	False	False	False	D
P04637	Q6XPR3	TP53	RPTN	True	False	False	False	False	False	D
P04637	P62070	TP53	RRAS2	True	False	False	False	False	False	D
P04637	Q9Y3B9	TP53	RRP15	True	False	False	False	False	False	D
P04637	Q6PCB5	TP53	RSBN1L	True	False	False	False	False	False	D
P04637	Q16799	TP53	RTN1	True	False	False	False	False	False	D
P04637	Q9NQC3	TP53	RTN4	True	False	False	False	False	False	B
P04637	Q86UN2	TP53	RTN4RL1	True	False	False	False	False	False	D
P04637	Q8N2Y8	TP53	RUSC2	True	False	False	False	False	False	D
P04637	Q9Y3V2	TP53	RWDD3	True	False	False	False	False	False	D
P04637	Q9HBX9	TP53	RXFP1	True	False	False	False	False	False	D
P04637	Q9Y2B1	TP53	RXYLT1	True	False	False	False	False	False	D
P04637	Q92736	TP53	RYR2	True	False	False	False	False	False	D
P04637	Q15413	TP53	RYR3	True	False	False	False	False	False	D
P04637	P05109	TP53	S100A8	True	False	False	False	False	False	D
P04637	Q9NZJ4	TP53	SACS	True	False	False	False	False	False	D
P04637	Q9NSC2	TP53	SALL1	True	False	False	False	False	False	D
P04637	Q9UPU9	TP53	SAMD4A	True	False	False	False	False	False	D
P04637	Q9H0E3	TP53	SAP130	True	False	False	False	False	False	D
P04637	Q9UHR5	TP53	SAP30BP	True	False	False	False	False	False	D
P04637	Q86WG5	TP53	SBF2	True	False	False	False	False	False	B
P04637	Q8IVN8	TP53	SBSPON	True	False	False	False	False	False	D
P04637	Q99590	TP53	SCAF11	True	False	False	False	False	False	D
P04637	O15126	TP53	SCAMP1	True	False	False	False	False	False	D
P04637	O75556	TP53	SCGB2A1	True	False	False	False	False	False	D
P04637	P0DPB3	TP53	SCHIP1	True	False	False	False	False	False	B
P04637	Q9Y6U3	TP53	SCIN	True	False	False	False	False	False	D
P04637	Q96GD3	TP53	SCMH1	True	False	False	False	False	False	D
P04637	Q9Y5Y9	TP53	SCN10A	True	False	False	False	False	False	D
P04637	Q99250	TP53	SCN2A	True	False	False	False	False	False	D
P04637	Q9BWG6	TP53	SCNM1	True	False	False	False	False	False	D
P04637	Q9UIL1	TP53	SCOC	True	False	False	False	False	False	D
P04637	Q9BR46	TP53	SCP2D1-AS1	True	False	False	False	False	False	D
P04637	P31431	TP53	SDC4	True	False	False	False	False	False	D
P04637	Q86SQ7	TP53	SDCCAG8	True	False	False	False	False	False	D
P04637	Q9BRK5	TP53	SDF4	True	False	False	False	False	False	D
P04637	Q9NRP4	TP53	SDHAF3	True	False	False	False	False	False	D
P04637	Q7Z5N4	TP53	SDK1	True	False	False	False	False	False	B
P04637	Q58EX2	TP53	SDK2	True	False	False	False	False	False	C
P04637	Q9BY50	TP53	SEC11C	True	False	False	False	False	False	D
P04637	Q92503	TP53	SEC14L1	True	False	False	False	False	False	B
P04637	O94979	TP53	SEC31A	True	False	False	False	False	False	D
P04637	Q99985	TP53	SEMA3C	True	False	False	False	False	False	D
P04637	O95025	TP53	SEMA3D	True	False	False	False	False	False	D
P04637	O15041	TP53	SEMA3E	True	False	False	False	False	False	D
P04637	Q9H2E6	TP53	SEMA6A	True	False	False	False	False	False	D
P04637	Q9GZR1	TP53	SENP6	True	False	False	False	False	False	D
P04637	Q9NVA2	TP53	SEPTIN11	True	False	False	False	False	False	D
P04637	Q9UHD8	TP53	SEPTIN9	True	False	False	False	False	False	C
P04637	Q96JX3	TP53	SERAC1	True	False	False	False	False	False	D
P04637	P07093	TP53	SERPINE2	True	False	False	False	False	False	D
P04637	Q14140	TP53	SERTAD2	True	False	False	False	False	False	B
P04637	Q12874	TP53	SF3A3	True	False	False	False	False	False	D
P04637	Q5VUG0	TP53	SFMBT2	True	False	False	False	False	False	D
P04637	Q12872	TP53	SFSWAP	True	False	False	False	False	False	B
P04637	Q96NB2	TP53	SFXN2	True	False	False	False	False	False	D
P04637	Q86VZ5	TP53	SGMS1	True	False	False	False	False	False	D
P04637	Q2NKQ1	TP53	SGSM1	True	False	False	False	False	False	D
P04637	Q5SQS7	TP53	SH2D4B	True	False	False	False	False	False	C
P04637	Q9P0V3	TP53	SH3BP4	True	False	False	False	False	False	B
P04637	Q99962	TP53	SH3GL2	True	False	False	False	False	False	D
P04637	Q8TF17	TP53	SH3TC2	True	False	False	False	False	False	D
P04637	Q9UPX8	TP53	SHANK2	True	False	False	False	False	False	B
P04637	A0PJX4	TP53	SHISA3	True	False	False	False	False	False	D
P04637	Q6ZSJ9	TP53	SHISA6	True	False	False	False	False	False	D
P04637	B4DS77	TP53	SHISA9	True	False	False	False	False	False	D
P04637	Q6PI26	TP53	SHQ1	True	False	False	False	False	False	D
P04637	Q8TF72	TP53	SHROOM3	True	False	False	False	False	False	D
P04637	Q9ULL8	TP53	SHROOM4	True	False	False	False	False	False	D
P04637	O15389	TP53	SIGLEC5	True	False	False	False	False	False	D
P04637	Q9BRV8	TP53	SIKE1	True	False	False	False	False	False	D
P04637	Q9H173	TP53	SIL1	True	False	False	False	False	False	D
P04637	P81133	TP53	SIM1	True	False	False	False	False	False	D
P04637	Q9NP50	TP53	SINHCAF	True	False	False	False	False	False	D
P04637	O43166	TP53	SIPA1L1	True	False	False	False	False	False	B
P04637	P78324	TP53	SIRPA	True	False	False	False	False	False	D
P04637	Q5JXA9	TP53	SIRPB2	True	False	False	False	False	False	D
P04637	O75563	TP53	SKAP2	True	False	False	False	False	False	D
P04637	Q13239	TP53	SLA	True	False	False	False	False	False	D
P04637	Q0GE19	TP53	SLC10A7	True	False	False	False	False	False	D
P04637	P55011	TP53	SLC12A2	True	False	False	False	False	False	D
P04637	Q9UP95	TP53	SLC12A4	True	False	False	False	False	False	B
P04637	Q9Y666	TP53	SLC12A7	True	False	False	False	False	False	D
P04637	Q8N697	TP53	SLC15A4	True	False	False	False	False	False	D
P04637	Q8TF71	TP53	SLC16A10	True	False	False	False	False	False	D
P04637	Q8WUM9	TP53	SLC20A1	True	False	False	False	False	False	D
P04637	Q9NSA0	TP53	SLC22A11	True	False	False	False	False	False	D
P04637	O15244	TP53	SLC22A2	True	False	False	False	False	False	D
P04637	O43808	TP53	SLC25A17	True	False	False	False	False	False	D
P04637	Q9BQT8	TP53	SLC25A21	True	False	False	False	False	False	D
P04637	Q8TE54	TP53	SLC26A7	True	False	False	False	False	False	D
P04637	O14975	TP53	SLC27A2	True	False	False	False	False	False	D
P04637	Q96QE2	TP53	SLC2A13	True	False	False	False	False	False	D
P04637	Q9Y6M5	TP53	SLC30A1	True	False	False	False	False	False	D
P04637	Q99726	TP53	SLC30A3	True	False	False	False	False	False	D
P04637	Q6NXT4	TP53	SLC30A6	True	False	False	False	False	False	D
P04637	Q96A29	TP53	SLC35C1	True	False	False	False	False	False	D
P04637	Q7Z769	TP53	SLC35E3	True	False	False	False	False	False	D
P04637	A4IF30	TP53	SLC35F4	True	False	False	False	False	False	D
P04637	Q8WV83	TP53	SLC35F5	True	False	False	False	False	False	D
P04637	P0C7Q5	TP53	SLC35G4	True	False	False	False	False	False	D
P04637	Q9H2H9	TP53	SLC38A1	True	False	False	False	False	False	D
P04637	Q08AI6	TP53	SLC38A11	True	False	False	False	False	False	D
P04637	Q969I6	TP53	SLC38A4	True	False	False	False	False	False	D
P04637	Q8IZM9	TP53	SLC38A6	True	False	False	False	False	False	D
P04637	Q8NBW4	TP53	SLC38A9	True	False	False	False	False	False	D
P04637	Q9ULF5	TP53	SLC39A10	True	False	False	False	False	False	D
P04637	Q8N1S5	TP53	SLC39A11	True	False	False	False	False	False	D
P04637	Q8WWI5	TP53	SLC44A1	True	False	False	False	False	False	D
P04637	Q8N4M1	TP53	SLC44A3	True	False	False	False	False	False	D
P04637	Q8NCS7	TP53	SLC44A5	True	False	False	False	False	False	D
P04637	Q6P1K1	TP53	SLC48A1	True	False	False	False	False	False	D
P04637	Q96SL1	TP53	SLC49A4	True	False	False	False	False	False	D
P04637	Q9BWU0	TP53	SLC4A1AP	True	False	False	False	False	False	D
P04637	Q9H2J7	TP53	SLC6A15	True	False	False	False	False	False	D
P04637	Q9GZN6	TP53	SLC6A16	True	False	False	False	False	False	D
P04637	Q92536	TP53	SLC7A6	True	False	False	False	False	False	D
P04637	Q9Y2E8	TP53	SLC9A8	True	False	False	False	False	False	D
P04637	Q8IVB4	TP53	SLC9A9	True	False	False	False	False	False	D
P04637	Q6IEE8	TP53	SLFN12L	True	False	False	False	False	False	D
P04637	O75093	TP53	SLIT1	True	False	False	False	False	False	D
P04637	O94813	TP53	SLIT2	True	False	False	False	False	False	D
P04637	O75094	TP53	SLIT3	True	False	False	False	False	False	D
P04637	Q9Y6J3	TP53	SMAD5-AS1	True	False	False	False	False	False	D
P04637	O95347	TP53	SMC2	True	False	False	False	False	False	D
P04637	Q86US8	TP53	SMG6	True	False	False	False	False	False	D
P04637	Q92540	TP53	SMG7	True	False	False	False	False	False	D
P04637	Q96E16	TP53	SMIM19	True	False	False	False	False	False	D
P04637	Q9H4F8	TP53	SMOC1	True	False	False	False	False	False	B
P04637	Q2TAL5	TP53	SMTNL2	True	False	False	False	False	False	D
P04637	Q5SQN1	TP53	SNAP47	True	False	False	False	False	False	B
P04637	P08579	TP53	SNRPB2	True	False	False	False	False	False	D
P04637	P62314	TP53	SNRPD1	True	False	False	False	False	False	D
P04637	P63162	TP53	SNRPN	True	False	False	False	False	False	D
P04637	P57768	TP53	SNX16	True	False	False	False	False	False	D
P04637	Q92543	TP53	SNX19	True	False	False	False	False	False	D
P04637	Q8TEQ0	TP53	SNX29	True	False	False	False	False	False	D
P04637	Q8WV41	TP53	SNX33	True	False	False	False	False	False	D
P04637	Q9UNH6	TP53	SNX7	True	False	False	False	False	False	D
P04637	O75159	TP53	SOCS5	True	False	False	False	False	False	D
P04637	O94964	TP53	MTCL2	True	False	False	False	False	False	D
P04637	Q9BX66	TP53	SORBS1	True	False	False	False	False	False	D
P04637	Q96PQ0	TP53	SORCS2	True	False	False	False	False	False	B
P04637	Q9UPU3	TP53	SORCS3	True	False	False	False	False	False	D
P04637	Q92673	TP53	SORL1	True	False	False	False	False	False	D
P04637	O00570	TP53	SOX1	True	False	False	False	False	False	D
P04637	P41225	TP53	SOX3	True	False	False	False	False	False	D
P04637	Q9HB58	TP53	SP110	True	False	False	False	False	False	D
P04637	Q9HBV2	TP53	SPACA1	True	False	False	False	False	False	D
P04637	Q8N0X2	TP53	SPAG16	True	False	False	False	False	False	D
P04637	O60271	TP53	SPAG9	True	False	False	False	False	False	D
P04637	Q9NS25	TP53	SPANXB1	True	False	False	False	False	False	D
P04637	Q5MJ10	TP53	SPANXN2	True	False	False	False	False	False	D
P04637	Q6ZQQ2	TP53	SPATA31D1	True	False	False	False	False	False	D
P04637	Q9NWH7	TP53	SPATA6	True	False	False	False	False	False	D
P04637	Q9NUQ6	TP53	SPATS2L	True	False	False	False	False	False	B
P04637	Q14159	TP53	SPIDR	True	False	False	False	False	False	D
P04637	Q9BQ16	TP53	SPOCK3	True	False	False	False	False	False	D
P04637	P35270	TP53	SPR	True	False	False	False	False	False	D
P04637	Q9H741	TP53	SPRING1	True	False	False	False	False	False	D
P04637	O43609	TP53	SPRY1	True	False	False	False	False	False	D
P04637	Q01082	TP53	SPTBN1	True	False	False	False	False	False	D
P04637	Q9HD15	TP53	SRA1	True	False	False	False	False	False	D
P04637	P18405	TP53	SRD5A1	True	False	False	False	False	False	D
P04637	Q8NEF9	TP53	SRFBP1	True	False	False	False	False	False	D
P04637	P0DMP2	TP53	SRGAP2B	True	False	False	False	False	False	D
P04637	Q13243	TP53	SRSF5	True	False	False	False	False	False	D
P04637	Q9BRL6	TP53	SRSF8	True	False	False	False	False	False	D
P04637	Q8WYL5	TP53	SSH1	True	False	False	False	False	False	B
P04637	Q9Y2M2	TP53	SSUH2	True	False	False	False	False	False	D
P04637	Q11201	TP53	ST3GAL1	True	False	False	False	False	False	D
P04637	P15907	TP53	ST6GAL1	True	False	False	False	False	False	D
P04637	Q8NDV1	TP53	ST6GALNAC3	True	False	False	False	False	False	D
P04637	Q9BVH7	TP53	ST6GALNAC5	True	False	False	False	False	False	D
P04637	Q92185	TP53	ST8SIA1	True	False	False	False	False	False	D
P04637	Q92186	TP53	ST8SIA2	True	False	False	False	False	False	D
P04637	Q8TBR4	TP53	STAG3L4	True	False	False	False	False	False	D
P04637	Q9Y365	TP53	STARD10	True	False	False	False	False	False	D
P04637	Q9P2P6	TP53	STARD9	True	False	False	False	False	False	D
P04637	P02808	TP53	STATH	True	False	False	False	False	False	D
P04637	Q9NUL3	TP53	STAU2	True	False	False	False	False	False	D
P04637	O76061	TP53	STC2	True	False	False	False	False	False	D
P04637	O94804	TP53	STK10	True	False	False	False	False	False	D
P04637	Q9NY57	TP53	STK32B	True	False	False	False	False	False	D
P04637	Q8WXE9	TP53	STON2	True	False	False	False	False	False	D
P04637	Q5T5C0	TP53	STXBP5	True	False	False	False	False	False	D
P04637	Q8NFX7	TP53	STXBP6	True	False	False	False	False	False	D
P04637	Q6J9G0	TP53	STYK1	True	False	False	False	False	False	D
P04637	Q9HAC7	TP53	SUGCT	True	False	False	False	False	False	B
P04637	Q8NBK3	TP53	SUMF1	True	False	False	False	False	False	D
P04637	G2XKQ0	TP53	SUMO1P1	True	False	False	False	False	False	D
P04637	O75486	TP53	SUPT3H	True	False	False	False	False	False	D
P04637	Q6UWL2	TP53	SUSD1	True	False	False	False	False	False	B
P04637	Q5VX71	TP53	SUSD4	True	False	False	False	False	False	D
P04637	Q4LDE5	TP53	SVEP1	True	False	False	False	False	False	D
P04637	O95425	TP53	SVIL	True	False	False	False	False	False	B
P04637	Q8N4V2	TP53	SVOP	True	False	False	False	False	False	D
P04637	Q5T4T6	TP53	SYCP2L	True	False	False	False	False	False	D
P04637	O14994	TP53	SYN3	True	False	False	False	False	False	D
P04637	Q8NF91	TP53	SYNE1	True	False	False	False	False	False	B
P04637	Q8WXH0	TP53	SYNE2	True	False	False	False	False	False	B
P04637	O15056	TP53	SYNJ2	True	False	False	False	False	False	D
P04637	Q17RD7	TP53	SYT16	True	False	False	False	False	False	D
P04637	Q8NBV8	TP53	SYT8	True	False	False	False	False	False	B
P04637	Q4VX76	TP53	SYTL3	True	False	False	False	False	False	D
P04637	Q9NYJ8	TP53	TAB2	True	False	False	False	False	False	B
P04637	O95359	TP53	TACC2	True	False	False	False	False	False	D
P04637	P25103	TP53	TACR1	True	False	False	False	False	False	D
P04637	Q16514	TP53	TAF12	True	False	False	False	False	False	D
P04637	Q8N3H0	TP53	TAFA2	True	False	False	False	False	False	B
P04637	Q7Z5A8	TP53	TAFA3	True	False	False	False	False	False	D
P04637	Q7Z5A7	TP53	TAFA5	True	False	False	False	False	False	D
P04637	Q9HCD6	TP53	TANC2	True	False	False	False	False	False	C
P04637	Q13395	TP53	TARBP1	True	False	False	False	False	False	D
P04637	Q9BW92	TP53	TARS2	True	False	False	False	False	False	D
P04637	A2RTX5	TP53	TARS3	True	False	False	False	False	False	D
P04637	Q9H6P5	TP53	TASP1	True	False	False	False	False	False	D
P04637	Q8WUA7	TP53	TBC1D22A	True	False	False	False	False	False	D
P04637	O95759	TP53	TBC1D8	True	False	False	False	False	False	D
P04637	O75347	TP53	TBCA	True	False	False	False	False	False	B
P04637	Q9UHD2	TP53	TBK1	True	False	False	False	False	False	D
P04637	Q6SJ96	TP53	TBPL2	True	False	False	False	False	False	D
