source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources
O15350	P61024	TP73	CKS1B	True	False	True	True	False	True	CollecTRI;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q01196	P60568	RUNX1	IL2	True	True	False	True	True	False	IntAct_CollecTRI2;GEREDB_CollecTRI2;DoRothEA-A_CollecTRI2;IntAct_CollecTRI;ExTRI_CollecTRI;TRRUST_CollecTRI;TRRUST;Pavlidis_CollecTRI2;CytReg_CollecTRI;ExTRI2_CollecTRI2;TRRUST_CollecTRI2;IntAct_DoRothEA;CytReg_CollecTRI2;CollecTRI;TRRUST_DoRothEA;DoRothEA;CollecTRI2;GEREDB_CollecTRI;Pavlidis2021_CollecTRI
Q15744	Q9NX09	CEBPE	DDIT4	True	True	False	True	True	False	CollecTRI;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
O96006	P35251	ZBED1	RFC1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04864	P30041	NFKB1_REL	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04206	P30041	NFKB1_RELA	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04206	P30041	RELA_RELB	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q01201	P30041	NFKB1_RELB	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04864	P30041	NFKB2_REL	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04206	P30041	NFKB2_RELA	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04864	P30041	REL	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206	P30041	RELA	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201	P30041	RELB	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q01201	P30041	NFKB2_RELB	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653	P30041	NFKB2	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838	P30041	NFKB1	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206_Q04864	P30041	REL_RELA	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q00653	P30041	NFKB1_NFKB2	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201	Q9UKT9	RELB	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04864	P30041	REL_RELB	PRDX6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04864	Q9UKT9	NFKB1_REL	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04206	Q9UKT9	NFKB1_RELA	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04206	Q9UKT9	RELA_RELB	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q01201	Q9UKT9	NFKB1_RELB	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04864	Q9UKT9	NFKB2_REL	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04206	Q9UKT9	NFKB2_RELA	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04864	Q9UKT9	REL	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206	Q9UKT9	RELA	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q01201	Q9UKT9	NFKB2_RELB	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653	Q9UKT9	NFKB2	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838	Q9UKT9	NFKB1	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206_Q04864	Q9UKT9	REL_RELA	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q00653	Q9UKT9	NFKB1_NFKB2	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04864	Q9UKT9	REL_RELB	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q13422	Q9UKT9	IKZF1	IKZF3	True	True	False	True	True	False	CollecTRI;HTRIdb_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA;NTNU.Curated_CollecTRI;HTRI_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;HTRIdb;ARACNe-GTEx_DoRothEA;HTRIdb_DoRothEA;ExTRI_CollecTRI
COMPLEX:P19838_Q01201	Q6UW56	NFKB1_RELB	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q01664	Q9UKT9	TFAP4	IKZF3	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q9Y618	Q12980	NCOR2	NPRL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04864	P56817	NFKB1_REL	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04206	P56817	NFKB1_RELA	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04206	P56817	RELA_RELB	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q01201	P56817	NFKB1_RELB	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04864	P56817	NFKB2_REL	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04206	P56817	NFKB2_RELA	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04864	P56817	REL	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206	P56817	RELA	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201	P56817	RELB	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q01201	P56817	NFKB2_RELB	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653	P56817	NFKB2	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838	P56817	NFKB1	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206_Q04864	P56817	REL_RELA	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q00653	P56817	NFKB1_NFKB2	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04864	P56817	REL_RELB	BACE1	True	True	False	True	True	False	CollecTRI;GOA_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
P19838	P56817	NFKB1	BACE1	True	True	True	True	True	False	CollecTRI;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TRRUST_CollecTRI2;TRRUST_CollecTRI;GOA_CollecTRI2;CollecTRI2;TRRUST;ExTRI_CollecTRI
Q04206	P56817	RELA	BACE1	True	True	True	True	True	False	CollecTRI;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;GOA_CollecTRI;TRRUST_CollecTRI2;TRRUST_CollecTRI;GOA_CollecTRI2;CollecTRI2;TRRUST;ExTRI_CollecTRI
P17275	P17535	JUNB	JUND	True	True	False	False	False	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P17535	P17275	JUND	JUNB	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
COMPLEX:P19838_Q04864	Q6UW56	NFKB1_REL	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04206	Q6UW56	NFKB1_RELA	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04206	Q6UW56	RELA_RELB	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04864	Q6UW56	NFKB2_REL	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04206	Q6UW56	NFKB2_RELA	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04864	Q6UW56	REL	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206	Q6UW56	RELA	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201	Q6UW56	RELB	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q01201	Q6UW56	NFKB2_RELB	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653	Q6UW56	NFKB2	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838	Q6UW56	NFKB1	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206_Q04864	Q6UW56	REL_RELA	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P18846	P14210	ATF1	HGF	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q00653	Q6UW56	NFKB1_NFKB2	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04864	Q6UW56	REL_RELB	ATRAID	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q15596	O43557	NCOA2	TNFSF14	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P17676	P12272	CEBPB	PTHLH	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04864	P12272	NFKB1_REL	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04206	P12272	NFKB1_RELA	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04206	P12272	RELA_RELB	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04864	P43629	REL	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q01201	P12272	NFKB1_RELB	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04864	P12272	NFKB2_REL	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04206	P12272	NFKB2_RELA	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04864	P12272	REL	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206	P12272	RELA	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201	P12272	RELB	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
Q15788	Q07444	NCOA1	KLRC3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q01201	P12272	NFKB2_RELB	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653	P12272	NFKB2	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838	P12272	NFKB1	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206_Q04864	P12272	REL_RELA	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q00653	P12272	NFKB1_NFKB2	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04864	P12272	REL_RELB	PTHLH	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
P55771	Q8TCG1	PAX9	CIP2A	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q92570	P98088	NR4A3	MUC5AC	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
P37275	Q9Y446	ZEB1	PKP3	True	False	True	True	False	True	CollecTRI;TRRUST_DoRothEA;ReMap_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TfactS_CollecTRI2;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;TRRUST;ORegAnno_DoRothEA;ARACNe-GTEx_DoRothEA;ExTRI_CollecTRI
COMPLEX:P19838_Q04864	P43629	NFKB1_REL	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04206	P43629	NFKB1_RELA	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04206	P43629	RELA_RELB	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q01201	P43629	NFKB1_RELB	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04864	P43629	NFKB2_REL	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04206	P43629	NFKB2_RELA	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206	P43629	RELA	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201	P43629	RELB	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q01201	P43629	NFKB2_RELB	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653	P43629	NFKB2	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838	P43629	NFKB1	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206_Q04864	P43629	REL_RELA	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q00653	P43629	NFKB1_NFKB2	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04864	P43629	REL_RELB	KIR3DL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q12857	P30279	NFIA	CCND2	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838	Q9UJU2	NFKB1	LEF1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q99684	O15392	GFI1	BIRC5	True	False	True	True	False	True	CollecTRI;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
P04637	P30622	TP53	CLIP1	True	True	False	True	True	False	CollecTRI;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
P43354	P30793	NR4A2	GCH1	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
P22736	P30793	NR4A1	GCH1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P17676	P30793	CEBPB	GCH1	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
COMPLEX:P19838_Q04864	O95633	NFKB1_REL	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04206	O95633	NFKB1_RELA	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04206	O95633	RELA_RELB	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q01201	O95633	NFKB1_RELB	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04864	O95633	NFKB2_REL	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04206	O95633	NFKB2_RELA	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04864	O95633	REL	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206	O95633	RELA	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201	O95633	RELB	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q01201	O95633	NFKB2_RELB	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653	O95633	NFKB2	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838	O95633	NFKB1	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206_Q04864	O95633	REL_RELA	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q00653	O95633	NFKB1_NFKB2	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04864	O95633	REL_RELB	FSTL3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P10914	P04233	IRF1	CD74	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P03372	Q07444	ESR1	KLRC3	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q15596	Q07444	NCOA2	KLRC3	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
O95251	P35354	KAT7	PTGS2	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
O95863	P11473	SNAI1	VDR	True	False	True	True	False	True	CollecTRI;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;NTNU.Curated_CollecTRI;FANTOM4_DoRothEA;TRRUST_CollecTRI;GEREDB_CollecTRI2;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;TRRUST;ExTRI_CollecTRI
Q13133	P05549	NR1H3	TFAP2A	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
COMPLEX:P05412	Q96EK5	JUN	KIFBP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q9UJU2	Q9UBT3	LEF1	DKK4	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q13469	P28066	NFATC2	PSMA5	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q13469	P05129	NFATC2	PRKCG	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q9H3D4	O15527	TP63	OGG1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P41235	P07202	HNF4A	TPO	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI;PAZAR_DoRothEA;DoRothEA
Q15788	P12931	NCOA1	SRC	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275_P17535	P34998	JUNB_JUND	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412	P34998	JUN	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17275	P34998	FOSL2_JUNB	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P15407	P34998	FOSL1_JUN	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17535_P53539	P34998	FOSB_JUND	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17535	P34998	FOSL2_JUND	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275_P53539	P34998	FOSB_JUNB	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P05412	P34998	FOS_JUN	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P17275	P34998	JUN_JUNB	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15407_P17275	P34998	FOSL1_JUNB	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15407_P17535	P34998	FOSL1_JUND	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P17535	P34998	JUN_JUND	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P17275	P34998	FOS_JUNB	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275	P34998	JUNB	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P17535	P34998	FOS_JUND	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P53539	P34998	FOSB_JUN	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P15408	P34998	FOSL2_JUN	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17535	P34998	JUND	CRHR1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275_P17535	P19838	JUNB_JUND	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412	P19838	JUN	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17275	P19838	FOSL2_JUNB	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P15407	P19838	FOSL1_JUN	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P17535_P53539	P19838	FOSB_JUND	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17535	P19838	FOSL2_JUND	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275_P53539	P19838	FOSB_JUNB	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P05412	P19838	FOS_JUN	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P17275	P19838	JUN_JUNB	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P15407_P17275	P19838	FOSL1_JUNB	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P15407_P17535	P19838	FOSL1_JUND	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P17535	P19838	JUN_JUND	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P17275	P19838	FOS_JUNB	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275	P19838	JUNB	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P17535	P19838	FOS_JUND	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P53539	P19838	FOSB_JUN	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P15408	P19838	FOSL2_JUN	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P17535	P19838	JUND	NFKB1	True	False	True	True	False	True	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
P17947	P30536	SPI1	TSPO	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P17947	B1AH88	SPI1	TSPO	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
