EntryID	ECNumber	Organism	parameter.name	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
13119	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1,6-bisphosphate	3.7E-6		-	M
13119	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1,6-bisphosphate			-	-
13120	4.1.2.13	Homo sapiens	Vmax	Vmax		8.0E-8		7.333333E-8	mol*s^(-1)*g^(-1)
13120	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1-phosphate	0.002		-	M
13120	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1-phosphate			-	-
13121	4.1.2.13	Homo sapiens	A	concentration	D-Xylulose 1-phosphate			-	-
13121	4.1.2.13	Homo sapiens	Km	Km	D-Xylulose 1-phosphate	1.6E-5		-	M
13121	4.1.2.13	Homo sapiens	Vmax	Vmax		1.133333E-7		1.016667E-7	mol*s^(-1)*g^(-1)
13763	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1,6-bisphosphate	0.0	0.002	-	M
13763	4.1.2.13	Homo sapiens	activity	Vmax		1.366694E-5		1.00002E-6	katal*g^(-1)
13763	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1,6-bisphosphate	1.6E-6		5E-7	M
13764	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1,6-bisphosphate	0.0	0.002	-	M
13764	4.1.2.13	Homo sapiens	activity	Vmax		2.516717E-5		8.3335E-7	katal*g^(-1)
13764	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1,6-bisphosphate	2.5E-6		5E-7	M
13765	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1,6-bisphosphate	0.0	0.002	-	M
13765	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1,6-bisphosphate	3.5E-6		1.5E-6	M
13765	4.1.2.13	Homo sapiens	activity	Vmax		3.16673E-5		5.0001E-6	katal*g^(-1)
13766	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1-phosphate	0.0	0.015	-	M
13766	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1-phosphate	1.0E-6		3E-7	M
13766	4.1.2.13	Homo sapiens	activity	Vmax		2.583385E-5		1.00002E-6	katal*g^(-1)
13767	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1-phosphate	0.0	0.015	-	M
13767	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1-phosphate	1.1E-6		3E-7	M
13767	4.1.2.13	Homo sapiens	activity	Vmax		2.616719E-5		1.33336E-6	katal*g^(-1)
13768	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1-phosphate	2.3E-6		3E-7	M
13768	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1-phosphate	0.0	0.015	-	M
13768	4.1.2.13	Homo sapiens	activity	Vmax		1.416695E-5		2.33338E-6	katal*g^(-1)
15159	4.1.2.13	Lactococcus lactis subsp. cremoris	Vmax	Vmax		3.733408E-4		-	katal*g^(-1)
15159	4.1.2.13	Lactococcus lactis subsp. cremoris	A	concentration	D-Fructose 1,6-bisphosphate	0.0	0.005	-	M
15159	4.1.2.13	Lactococcus lactis subsp. cremoris	Km	Km	D-Fructose 1,6-bisphosphate	0.0011		-	M
15162	4.1.2.13	Lactococcus lactis subsp. cremoris	EC50	EC50	EDTA	0.0015		-	M
15162	4.1.2.13	Lactococcus lactis subsp. cremoris	A	concentration	D-Fructose 1,6-bisphosphate	0.005		-	M
15165	4.1.2.13	Lactococcus lactis subsp. cremoris	EC50	EC50	MgCl2	0.018		-	M
15165	4.1.2.13	Lactococcus lactis subsp. cremoris	A	concentration	D-Fructose 1,6-bisphosphate	0.005		-	M
19210	4.1.2.13	Lactococcus lactis subsp. lactis	specific activity	specific enz. activity		5.483333E-5		-	mol*s^(-1)*g^(-1)
19211	4.1.2.13	Lactococcus lactis subsp. lactis	specific activity	specific enz. activity		2.95E-5		-	mol*s^(-1)*g^(-1)
19212	4.1.2.13	Lactococcus lactis subsp. lactis	specific activity	specific enz. activity		5.266667E-5		-	mol*s^(-1)*g^(-1)
19213	4.1.2.13	Lactococcus lactis subsp. lactis	specific activity	specific enz. activity		4.466667E-5		-	mol*s^(-1)*g^(-1)
19214	4.1.2.13	Lactococcus lactis subsp. lactis	specific activity	specific enz. activity		4.266667E-5		-	mol*s^(-1)*g^(-1)
19215	4.1.2.13	Lactococcus lactis subsp. lactis	specific activity	specific enz. activity		2.783333E-5		-	mol*s^(-1)*g^(-1)
20187	4.1.2.13	Lactococcus lactis subsp. lactis	KmA_1	Km	D-Fructose 1,6-bisphosphate	0.003		-	M
20187	4.1.2.13	Lactococcus lactis subsp. lactis	KmA	Km	D-Fructose 1,6-bisphosphate	0.009		-	M
20187	4.1.2.13	Lactococcus lactis subsp. lactis	A	concentration	D-Fructose 1,6-bisphosphate	0.0	0.03	-	M
20702	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1,6-bisphosphate	7.0E-6		-	M
20702	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1,6-bisphosphate	1.0E-6	0.001	-	M
20702	4.1.2.13	Homo sapiens	Vmax	Vmax		2.683333E-4		-	mol*s^(-1)*g^(-1)
20703	4.1.2.13	Homo sapiens	Km	Km	D-Fructose 1-phosphate	0.003		-	M
20703	4.1.2.13	Homo sapiens	Vmax	Vmax		6.666667E-6		-	mol*s^(-1)*g^(-1)
20703	4.1.2.13	Homo sapiens	A	concentration	D-Fructose 1-phosphate	1.0E-5	0.1	-	M
21341	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		2.24E-7		2.2E-8	mol*s^(-1)*g^(-1)
21341	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21341	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1-phosphate	0.01		-	M
21342	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1-phosphate	0.01		-	M
21342	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21342	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		2.05E-7		2.1E-8	mol*s^(-1)*g^(-1)
21343	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1-phosphate	0.01		-	M
21343	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.86E-7		1.6E-8	mol*s^(-1)*g^(-1)
21343	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21344	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.69E-7		2.6E-8	mol*s^(-1)*g^(-1)
21344	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1-phosphate	0.01		-	M
21344	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21345	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21345	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1-phosphate	0.01		-	M
21345	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.54E-7		1.6E-8	mol*s^(-1)*g^(-1)
21346	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1-phosphate	0.01		-	M
21346	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21346	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.39E-7		2.1E-8	mol*s^(-1)*g^(-1)
21347	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.44E-7		2E-8	mol*s^(-1)*g^(-1)
21347	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1-phosphate	0.01		-	M
21347	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21348	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21348	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1-phosphate	0.01		-	M
21348	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.89E-7		9E-9	mol*s^(-1)*g^(-1)
21349	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1,6-bisphosphate	0.002		-	M
21349	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21349	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		2.03E-7		1.2E-8	mol*s^(-1)*g^(-1)
21350	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21350	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1,6-bisphosphate	0.002		-	M
21350	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.53E-7		1.6E-8	mol*s^(-1)*g^(-1)
21351	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.43E-7		2.9E-8	mol*s^(-1)*g^(-1)
21351	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1,6-bisphosphate	0.002		-	M
21351	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21352	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21352	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.73E-7		1.6E-8	mol*s^(-1)*g^(-1)
21352	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1,6-bisphosphate	0.002		-	M
21353	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1,6-bisphosphate	0.002		-	M
21353	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21353	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.95E-7		4.8E-8	mol*s^(-1)*g^(-1)
21354	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1,6-bisphosphate	0.002		-	M
21354	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21354	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		1.95E-7		3.1E-8	mol*s^(-1)*g^(-1)
21355	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21355	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1,6-bisphosphate	0.002		-	M
21355	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		2.16E-7		3.6E-8	mol*s^(-1)*g^(-1)
21356	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	0.36		-	mg/ml
21356	4.1.2.13	Rattus norvegicus	S1	concentration	D-Fructose 1,6-bisphosphate	0.002		-	M
21356	4.1.2.13	Rattus norvegicus	EA	specific enz. activity		2.46E-7		2.7E-8	mol*s^(-1)*g^(-1)
21480	4.1.2.13	Oryctolagus cuniculus	kcat	kcat		16.83333		2.5E0	s^(-1)
21480	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	2.5E-8		-	M
21480	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Fructose 1,6-bisphosphate	0.0	6.0E-5	-	M
21480	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Fructose 1,6-bisphosphate	3.6E-6		5E-7	M
21481	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Fructose 1,6-bisphosphate	9.6E-6		8E-7	M
21481	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Fructose 1,6-bisphosphate	0.0	6.0E-5	-	M
21481	4.1.2.13	Oryctolagus cuniculus	kcat	kcat		17.0		2.333333E0	s^(-1)
21481	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	2.5E-8		-	M
21482	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Fructose 1-phosphate	0.0	0.025	-	M
21482	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Fructose 1-phosphate	0.005		7E-4	M
21482	4.1.2.13	Oryctolagus cuniculus	kcat	kcat		0.45		6.666667E-2	s^(-1)
21482	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	2.5E-7		-	M
21483	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	2.5E-7		-	M
21483	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Fructose 1-phosphate	0.0	0.025	-	M
21483	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Fructose 1-phosphate	0.005		7E-4	M
21483	4.1.2.13	Oryctolagus cuniculus	kcat	kcat		0.65		5E-2	s^(-1)
21484	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	2.5E-7		-	M
21484	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Fructose 1-phosphate	0.0	0.025	-	M
21484	4.1.2.13	Oryctolagus cuniculus	kcat	kcat		0.9		1E-1	s^(-1)
21484	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Fructose 1-phosphate	0.005		5E-4	M
21931	4.1.2.13	Rattus norvegicus	Keq	Keq		9.9E-5		1.5E-6	M
21931	4.1.2.13	Rattus norvegicus	S	concentration	D-Fructose 1,6-bisphosphate	1.11E-5		2E-6	M
21931	4.1.2.13	Rattus norvegicus	E	concentration	Enzyme	1.2E-5		-	M
21931	4.1.2.13	Rattus norvegicus	Vmax	Vmax		9.166667E-8		-	mol*s^(-1)*g^(-1)
21931	4.1.2.13	Rattus norvegicus	kcat	kcat		7.666667		-	s^(-1)
21934	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	0.025	0.05	-	mg/ml
21934	4.1.2.13	Oryctolagus cuniculus	Keq	Keq		9.9E-5		1.5E-6	M
21934	4.1.2.13	Oryctolagus cuniculus	kcat	kcat		7.666667		-	s^(-1)
21934	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Fructose 1,6-bisphosphate	0.0022	0.008	-	M
23555	4.1.2.13	Spinacia oleracea	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23555	4.1.2.13	Spinacia oleracea	Km	Km	D-Fructose 1,6-bisphosphate	1.0E-6		-	M
23555	4.1.2.13	Spinacia oleracea	Vmax	Vmax		6.33346E-6		-	katal*l^(-1)
23556	4.1.2.13	Spinacia oleracea	Km	Km	D-Fructose 1,6-bisphosphate	2.0E-5		-	M
23556	4.1.2.13	Spinacia oleracea	Vmax	Vmax		2.283379E-5		-	katal*l^(-1)
23556	4.1.2.13	Spinacia oleracea	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23557	4.1.2.13	Cyanophora paradoxa	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23557	4.1.2.13	Cyanophora paradoxa	Km	Km	D-Fructose 1,6-bisphosphate	6.6E-4		-	M
23557	4.1.2.13	Cyanophora paradoxa	Vmax	Vmax		3.00006E-6		-	katal*l^(-1)
23558	4.1.2.13	Cyanophora paradoxa	Km	Km	D-Fructose 1,6-bisphosphate	0.001		-	M
23558	4.1.2.13	Cyanophora paradoxa	Vmax	Vmax		1.716701E-6		-	katal*l^(-1)
23558	4.1.2.13	Cyanophora paradoxa	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23559	4.1.2.13	Spinacia oleracea	S	concentration	Sedoheptulose 1,7-bisphosphate	0.0	0.02	-	M
23559	4.1.2.13	Spinacia oleracea	Km	Km	Sedoheptulose 1,7-bisphosphate	4.0E-6		-	M
23559	4.1.2.13	Spinacia oleracea	Vmax	Vmax		2.33338E-6		-	katal*l^(-1)
23560	4.1.2.13	Spinacia oleracea	S	concentration	Sedoheptulose 1,7-bisphosphate	0.0	0.02	-	M
23560	4.1.2.13	Spinacia oleracea	Vmax	Vmax		8.66684E-6		-	katal*l^(-1)
23560	4.1.2.13	Spinacia oleracea	Km	Km	Sedoheptulose 1,7-bisphosphate	6.0E-6		-	M
23561	4.1.2.13	Cyanophora paradoxa	S	concentration	Sedoheptulose 1,7-bisphosphate	0.0	0.02	-	M
23561	4.1.2.13	Cyanophora paradoxa	Km	Km	Sedoheptulose 1,7-bisphosphate	2.3E-4		-	M
23561	4.1.2.13	Cyanophora paradoxa	Vmax	Vmax		1.83337E-7		-	katal*l^(-1)
23562	4.1.2.13	Cyanophora paradoxa	S	concentration	Sedoheptulose 1,7-bisphosphate	0.0	0.02	-	M
23562	4.1.2.13	Cyanophora paradoxa	Vmax	Vmax		2.16671E-6		-	katal*l^(-1)
23562	4.1.2.13	Cyanophora paradoxa	Km	Km	Sedoheptulose 1,7-bisphosphate	2.0E-5		-	M
23563	4.1.2.13	Spinacia oleracea	Km	Km	D-Fructose 1-phosphate	0.0018		-	M
23563	4.1.2.13	Spinacia oleracea	Vmax	Vmax		1.33336E-6		-	katal*l^(-1)
23563	4.1.2.13	Spinacia oleracea	S	concentration	D-Fructose 1-phosphate	0.0	0.001	-	M
23564	4.1.2.13	Spinacia oleracea	S_half	S_half	D-Fructose 1-phosphate	0.004		-	M
23564	4.1.2.13	Spinacia oleracea	S	concentration	D-Fructose 1-phosphate	0.0	0.001	-	M
23564	4.1.2.13	Spinacia oleracea	n	Hill coefficient	D-Fructose 1-phosphate			-	-
23564	4.1.2.13	Spinacia oleracea	Vmax	Vmax		2.66672E-6		-	katal*l^(-1)
23750	4.1.2.13	Synechocystis sp.	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23750	4.1.2.13	Synechocystis sp.	Km	Km	D-Fructose 1,6-bisphosphate	9.0E-6		-	M
23750	4.1.2.13	Synechocystis sp.	Vmax	Vmax		1.433333E-4		-	mol*s^(-1)*g^(-1)
23751	4.1.2.13	Synechocystis sp.	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23751	4.1.2.13	Synechocystis sp.	Km	Km	D-Fructose 1,6-bisphosphate	7.0E-6		-	M
23751	4.1.2.13	Synechocystis sp.	Vmax	Vmax		2.3E-4		-	mol*s^(-1)*g^(-1)
23752	4.1.2.13	Synechocystis sp.	Km	Km	Sedoheptulose 1,7-bisphosphate	4.7E-5		-	M
23753	4.1.2.13	Synechocystis sp.	Vmax	Vmax		1.283333E-4		-	mol*s^(-1)*g^(-1)
23753	4.1.2.13	Synechocystis sp.	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23753	4.1.2.13	Synechocystis sp.	Km	Km	D-Fructose 1,6-bisphosphate	8.0E-6		-	M
23754	4.1.2.13	Synechocystis sp.	Km	Km	D-Fructose 1,6-bisphosphate	8.0E-6		-	M
23754	4.1.2.13	Synechocystis sp.	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23754	4.1.2.13	Synechocystis sp.	Vmax	Vmax		9.833333E-5		-	mol*s^(-1)*g^(-1)
23755	4.1.2.13	Synechocystis sp.	Km	Km	Sedoheptulose 1,7-bisphosphate	8.0E-6		-	M
23756	4.1.2.13	Saccharomyces cerevisiae	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23756	4.1.2.13	Saccharomyces cerevisiae	Km	Km	D-Fructose 1,6-bisphosphate	1.3E-4		-	M
23756	4.1.2.13	Saccharomyces cerevisiae	Vmax	Vmax		0.00115		-	mol*s^(-1)*g^(-1)
23757	4.1.2.13	Saccharomyces cerevisiae	Km	Km	Sedoheptulose 1,7-bisphosphate	6.25E-4		-	M
23758	4.1.2.13	Spinacia oleracea	Vmax	Vmax		1.466667E-4		-	mol*s^(-1)*g^(-1)
23758	4.1.2.13	Spinacia oleracea	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
23758	4.1.2.13	Spinacia oleracea	Km	Km	D-Fructose 1,6-bisphosphate	1.0E-5		-	M
23759	4.1.2.13	Spinacia oleracea	Ki	Ki	D-Ribulose 1,5-bisphosphate	8.0E-5		-	M
23760	4.1.2.13	Synechocystis sp.	Ki	Ki	D-Ribulose 1,5-bisphosphate	3.7E-4		-	M
23761	4.1.2.13	Synechocystis sp.	Ki	Ki	D-Ribulose 1,5-bisphosphate	1.2E-4		-	M
23762	4.1.2.13	Synechocystis sp.	Ki	Ki	D-Ribulose 1,5-bisphosphate	5.9E-4		-	M
23763	4.1.2.13	Saccharomyces cerevisiae	Ki	Ki	D-Ribulose 1,5-bisphosphate	3.0E-4		-	M
24007	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Glycero-D-altro-octulose 1,8-bisphosphate	3.0E-6	1.4E-4	-	M
24007	4.1.2.13	Oryctolagus cuniculus	V	Vmax		1.516667E-5		-	mol*s^(-1)*g^(-1)
24007	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Glycero-D-altro-octulose 1,8-bisphosphate	5.0E-5		-	M
24007	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	0.02885		-	mg/ml
24008	4.1.2.13	Oryctolagus cuniculus	V	Vmax		3.5E-6		-	mol*s^(-1)*g^(-1)
24008	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Glycero-D-ido-octulose 1,8-bisphosphate	1.25E-5		-	M
24008	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Glycero-D-ido-octulose 1,8-bisphosphate	6.0E-6	1.0E-4	-	M
24008	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	0.02885		-	mg/ml
24009	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Arabinose 5-phosphate	0.005		-	M
24009	4.1.2.13	Oryctolagus cuniculus	B	concentration	D-Arabinose 5-phosphate	0.0	0.008	-	M
24009	4.1.2.13	Oryctolagus cuniculus	A	concentration	Dihydroxyacetone phosphate	0.004		-	M
24009	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	0.096		-	mg/ml
24009	4.1.2.13	Oryctolagus cuniculus	V	Vmax		1.183333E-6		-	mol*s^(-1)*g^(-1)
24010	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	0.096		-	mg/ml
24010	4.1.2.13	Oryctolagus cuniculus	B	concentration	D-Ribose 5-phosphate	0.0	0.03	-	M
24010	4.1.2.13	Oryctolagus cuniculus	V	Vmax		2.366667E-5		-	mol*s^(-1)*g^(-1)
24010	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Ribose 5-phosphate	0.005		-	M
24010	4.1.2.13	Oryctolagus cuniculus	A	concentration	Dihydroxyacetone phosphate	0.004		-	M
24011	4.1.2.13	Oryctolagus cuniculus	V	Vmax		1.516667E-5		-	mol*s^(-1)*g^(-1)
24011	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Glycero-D-altro-octulose 1,8-bisphosphate	1.5E-5	1.4E-4	-	M
24011	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	0.02404		-	mg/ml
24011	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Glycero-D-altro-octulose 1,8-bisphosphate	2.5E-4		-	M
24012	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	0.02404		-	mg/ml
24012	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Glycero-D-ido-octulose 1,8-bisphosphate	1.6E-4		-	M
24012	4.1.2.13	Oryctolagus cuniculus	V	Vmax		3.5E-6		-	mol*s^(-1)*g^(-1)
24012	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Glycero-D-ido-octulose 1,8-bisphosphate	3.0E-6	1.5E-4	-	M
24013	4.1.2.13	Oryctolagus cuniculus	V	Vmax		1.1E-6		-	mol*s^(-1)*g^(-1)
24013	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	0.088		-	mg/ml
24013	4.1.2.13	Oryctolagus cuniculus	B	concentration	D-Arabinose 5-phosphate	0.0	0.01	-	M
24013	4.1.2.13	Oryctolagus cuniculus	A	concentration	Dihydroxyacetone phosphate	0.004		-	M
24013	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Arabinose 5-phosphate	0.025		-	M
24014	4.1.2.13	Oryctolagus cuniculus	V	Vmax		3.2E-5		-	mol*s^(-1)*g^(-1)
24014	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Ribose 5-phosphate	0.0166		-	M
24014	4.1.2.13	Oryctolagus cuniculus	B	concentration	D-Ribose 5-phosphate	0.0	0.045	-	M
24014	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme	0.088		-	mg/ml
24014	4.1.2.13	Oryctolagus cuniculus	A	concentration	Dihydroxyacetone phosphate	0.004		-	M
24015	4.1.2.13	Oryctolagus cuniculus	Keq	Keq		0.00373		-	M
24016	4.1.2.13	Oryctolagus cuniculus	Keq	Keq		0.00444		-	M
24556	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Fructose 1,6-bisphosphate	2.0E-5		-	M
24556	4.1.2.13	Oryctolagus cuniculus	S	concentration	D-Fructose 1,6-bisphosphate	0.0	0.001	-	M
26841	4.1.2.13	Mus musculus	Km	Km	D-Fructose 1,6-bisphosphate	1.2E-5		-	M
26842	4.1.2.13	Mus musculus	Km	Km	D-Fructose 1,6-bisphosphate	2.8E-5		-	M
27971	4.1.2.13	Rattus norvegicus	Km	Km	D-Fructose 1,6-bisphosphate	1.1E-5		-	M
27972	4.1.2.13	Rattus norvegicus	Km	Km	D-Fructose 1,6-bisphosphate	3.5E-5		-	M
27973	4.1.2.13	Rattus norvegicus	Km	Km	D-Fructose 1,6-bisphosphate	1.2E-5		-	M
27974	4.1.2.13	Rattus norvegicus	Km	Km	D-Fructose 1-phosphate	3.8E-4		-	M
27975	4.1.2.13	Rattus norvegicus	Km	Km	D-Fructose 1-phosphate	3.12E-4		-	M
27976	4.1.2.13	Rattus norvegicus	Km	Km	D-Fructose 1-phosphate	3.57E-4		-	M
28840	4.1.2.13	Trypanosoma brucei	A	concentration	D-Fructose 1,6-bisphosphate	0.0	7.0E-5	-	M
28840	4.1.2.13	Trypanosoma brucei	kcat	kcat		5.033333		-	s^(-1)
28840	4.1.2.13	Trypanosoma brucei	E	concentration	Enzyme			-	-
28840	4.1.2.13	Trypanosoma brucei	Km	Km	D-Fructose 1,6-bisphosphate	7.28E-5		-	M
28841	4.1.2.13	Trypanosoma brucei	E	concentration	Enzyme			-	-
28841	4.1.2.13	Trypanosoma brucei	A	concentration	D-Fructose 1,6-bisphosphate	0.0	7.0E-5	-	M
28841	4.1.2.13	Trypanosoma brucei	Km	Km	D-Fructose 1,6-bisphosphate	9.2E-6		-	M
28841	4.1.2.13	Trypanosoma brucei	kcat	kcat		10.28333		-	s^(-1)
28842	4.1.2.13	Trypanosoma brucei	A	concentration	D-Fructose 1,6-bisphosphate	0.0	7.0E-5	-	M
28842	4.1.2.13	Trypanosoma brucei	Km	Km	D-Fructose 1,6-bisphosphate	7.77E-5		-	M
28842	4.1.2.13	Trypanosoma brucei	kcat	kcat		5.283333		-	s^(-1)
28842	4.1.2.13	Trypanosoma brucei	E	concentration	Enzyme			-	-
28843	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Fructose 1,6-bisphosphate	4.59E-5		-	M
28843	4.1.2.13	Oryctolagus cuniculus	A	concentration	D-Fructose 1,6-bisphosphate	0.0	4.5E-4	-	M
28843	4.1.2.13	Oryctolagus cuniculus	kcat	kcat		1.633333		-	s^(-1)
28843	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme			-	-
28844	4.1.2.13	Oryctolagus cuniculus	A	concentration	D-Fructose 1,6-bisphosphate	0.0	1.2E-4	-	M
28844	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Fructose 1,6-bisphosphate	1.28E-5		-	M
28844	4.1.2.13	Oryctolagus cuniculus	kcat	kcat		5.466667		-	s^(-1)
28844	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme			-	-
28845	4.1.2.13	Oryctolagus cuniculus	Km	Km	D-Fructose 1,6-bisphosphate	5.52E-5		-	M
28845	4.1.2.13	Oryctolagus cuniculus	E	concentration	Enzyme			-	-
28845	4.1.2.13	Oryctolagus cuniculus	A	concentration	D-Fructose 1,6-bisphosphate	0.0	5.5E-4	-	M
28845	4.1.2.13	Oryctolagus cuniculus	kcat	kcat		4.016667		-	s^(-1)
