pair,locus_tag,gene,beril_call,deg_call
beril_RalstoniaGMI1000/DEG1057,RS_RS07655,ftsh,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07695,phob,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07720,sixa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07745,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07870,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07890,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07895,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07910,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07915,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07925,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07930,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07950,rpmi,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07965,phet,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS07970,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08015,hpai,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08020,hpar,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08040,fold,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08045,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08060,acef,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08065,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08080,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08090,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08105,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08120,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08160,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08170,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08175,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08200,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08215,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08225,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08230,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08250,bktb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08270,arge,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08280,ispd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08285,ispf,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08305,ompr,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08515,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08570,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08615,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08645,clpp,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08660,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08690,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08695,pgi,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08715,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08735,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08740,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08760,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08770,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08775,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08780,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08820,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08855,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08860,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08895,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08905,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08910,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08935,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08990,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS08995,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09005,tmk,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09010,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09035,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09055,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09060,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09080,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09125,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09130,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09185,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09270,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09335,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09430,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09455,dnaq,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09460,puru,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS09495,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09550,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09565,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09595,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09655,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09695,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09730,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09745,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09820,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09855,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09870,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09875,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09880,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09915,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09940,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09950,accd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09970,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09990,leub,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS09995,leud,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10010,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10015,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10020,sdha,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10100,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10110,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10120,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10125,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10135,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10155,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10200,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10205,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10220,urte,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10275,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10280,nuon,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10285,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10295,nuok,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10300,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10315,nuog,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10320,nuof,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10330,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10335,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10340,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10345,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10355,secg,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10360,tpia,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10375,pnp,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS10405,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10420,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10450,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10460,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10475,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10535,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10545,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10550,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10555,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10560,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10565,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10600,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10605,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10620,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10640,urad,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10665,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10720,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10730,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10760,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10765,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10790,greb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10800,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10805,rpoz,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10810,gmk,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10815,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10830,rph,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10935,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10965,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10970,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10975,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS10995,purd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11000,hemf,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11015,rlmh,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11020,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11025,rng,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11085,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11125,dnag,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11140,tsad,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11145,fole2,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11155,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11160,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11170,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11175,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11180,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11185,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11210,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11225,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11270,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11300,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11305,pcaf,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11310,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11320,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11330,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11335,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11340,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11345,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11350,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11355,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11390,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11440,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11550,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11570,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11580,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11585,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11590,gspg,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11600,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11625,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11635,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11640,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11645,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11650,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11660,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11675,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11740,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11745,lola,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11795,ppa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11805,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11835,hemc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11855,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11865,argh,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11875,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11880,dcd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11885,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11895,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11960,bame,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11980,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11985,panc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS11995,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12015,cobd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12025,cobc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12035,cobt,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12040,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12055,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12095,lgt,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12100,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12110,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12135,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12150,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12165,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12180,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12200,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12220,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12225,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12235,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12240,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12260,isph,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12265,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12275,rpmb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12280,rpmg,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12285,nadb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12300,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12320,purn,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12325,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12335,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12345,lspa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12355,coabc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12365,dut,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12380,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12385,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12390,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12395,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12490,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12520,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12555,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12565,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12570,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12595,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12640,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12665,sodb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12675,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12680,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12685,lpxk,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12690,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12695,kdsb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12705,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12720,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12735,tsae,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12750,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12755,xerd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12805,argf,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12810,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12815,rpst,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12865,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12930,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12935,trbj,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12945,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12950,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS12955,trbb,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS12975,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13005,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13020,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13055,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13060,para,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13155,hda,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13160,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13180,panb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13205,dnak,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS13215,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13220,grpe,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13235,hemh,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13270,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13325,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13345,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13385,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13440,proc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13460,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13470,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS25595,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13560,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13565,recg,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13615,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13620,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13625,mnma,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13635,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13645,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13665,pand,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13680,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13710,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13715,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13720,hola,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13725,lpte,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13730,leus,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13740,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13745,fur,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13770,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13775,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13815,gcva,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13835,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13850,thil,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13855,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13860,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13900,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13925,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13935,accb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13960,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS13980,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14010,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14020,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14025,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14030,ampd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14035,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14045,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14055,ffh,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14065,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14080,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14085,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14100,obge,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14105,rpma,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14145,coae,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14160,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14185,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14190,lpxc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14200,ftsz,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14210,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14215,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14220,murc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14235,murd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14240,mray,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14245,murf,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14250,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14255,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14260,ftsl,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14270,mraz,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14275,coq7,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14280,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14305,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14310,ptsp,0,1
beril_RalstoniaGMI1000/DEG1057,RS_RS14385,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14390,paag,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14395,paai,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14410,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14435,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14440,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14460,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14470,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14495,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14500,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14530,hema,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14540,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14545,prmc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14550,grxd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14555,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14595,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14615,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14620,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14660,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14680,mscl,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14695,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14705,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14725,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14740,tata,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14750,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14755,hisi,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14775,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14785,hisc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14800,mura,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14845,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14880,arob,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14915,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14925,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14930,lysa,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14950,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14960,ccsb,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14965,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14975,yiha,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS14985,dsbd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15000,,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15010,rpsk,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS25650,rpmj,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15030,rplo,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15035,rpmd,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15070,rplx,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15080,rpsq,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15085,rpmc,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15100,rplv,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15105,rpss,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15115,rplw,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15130,rpsj,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15150,rpsl,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15205,rpll,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15230,sece,1,0
beril_RalstoniaGMI1000/DEG1057,RS_RS15310,,1,0
