source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	curation_effort
COMPLEX:P0CG48_P63146	Q7L5Y9	UBC_UBE2B	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q5JXB2	Q7L5Y9	UBC_UBE2NL	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P51965_P62987	Q7L5Y9	UBA52_UBE2E1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P61086_P62987	Q7L5Y9	UBA52_UBE2K	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_P63279	Q7L5Y9	RPS27A_UBE2I	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q15819	Q7L5Y9	RPS27A_UBE2V2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q5VVX9	Q7L5Y9	UBB_UBE2U	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62253_P62987	Q7L5Y9	UBA52_UBE2G1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:O14933_P0CG47	Q7L5Y9	UBB_UBE2L6	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P51668	Q7L5Y9	UBB_UBE2D1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q96LR5	Q7L5Y9	UBC_UBE2E2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P61077	Q7L5Y9	UBC_UBE2D3	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P61088	Q7L5Y9	UBC_UBE2N	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P61077	Q7L5Y9	UBB_UBE2D3	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P63279	Q7L5Y9	UBB_UBE2I	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q15819	Q7L5Y9	UBA52_UBE2V2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q7Z7E8	Q7L5Y9	UBA52_UBE2Q1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P49459_P62979	Q7L5Y9	RPS27A_UBE2A	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P61086	Q7L5Y9	UBB_UBE2K	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P61088_P62979	Q7L5Y9	RPS27A_UBE2N	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q15819	Q7L5Y9	UBC_UBE2V2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q16763	Q7L5Y9	UBC_UBE2S	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:O00762_P62987	Q7L5Y9	UBA52_UBE2C	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q96B02	Q7L5Y9	RPS27A_UBE2W	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_P63279	Q7L5Y9	UBA52_UBE2I	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q8WVN8	Q7L5Y9	UBA52_UBE2Q2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P60604	Q7L5Y9	UBC_UBE2G2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q969T4	Q7L5Y9	UBA52_UBE2E3	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q13404	Q7L5Y9	RPS27A_UBE2V1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:A0A1B0GUS4_P62987	Q7L5Y9	UBA52_UBE2L5	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q13404	Q7L5Y9	UBC_UBE2V1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q96LR5	Q7L5Y9	UBA52_UBE2E2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P49459_P62987	Q7L5Y9	UBA52_UBE2A	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:O00762_P0CG47	Q7L5Y9	UBB_UBE2C	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P61086	Q7L5Y9	UBC_UBE2K	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q9NPD8	Q7L5Y9	UBC_UBE2T	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:A0A1B0GUS4_P62979	Q7L5Y9	RPS27A_UBE2L5	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q5JXB2	Q7L5Y9	RPS27A_UBE2NL	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q9H832	Q7L5Y9	UBC_UBE2Z	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q7Z7E8	Q7L5Y9	UBB_UBE2Q1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q8N2K1	Q7L5Y9	UBB_UBE2J2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:O14933_P62987	Q7L5Y9	UBA52_UBE2L6	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q9Y2X8	Q7L5Y9	RPS27A_UBE2D4	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P51668_P62979	Q7L5Y9	RPS27A_UBE2D1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:O14933_P0CG48	Q7L5Y9	UBC_UBE2L6	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_P68036	Q7L5Y9	UBA52_UBE2L3	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q8N2K1	Q7L5Y9	UBA52_UBE2J2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q9NPD8	Q7L5Y9	UBA52_UBE2T	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q9Y385	Q7L5Y9	RPS27A_UBE2J1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P51965	Q7L5Y9	UBC_UBE2E1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62256_P62987	Q7L5Y9	UBA52_UBE2H	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q8WVN8	Q7L5Y9	UBB_UBE2Q2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:A0A1B0GUS4_P0CG48	Q7L5Y9	UBC_UBE2L5	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q712K3	Q7L5Y9	RPS27A_UBE2R2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62837_P62987	Q7L5Y9	UBA52_UBE2D2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q9NPD8	Q7L5Y9	UBB_UBE2T	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P63146	Q7L5Y9	UBB_UBE2B	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q9NR09	Q7L5Y9	BIRC6_UBB	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q9NR09	Q7L5Y9	BIRC6_UBA52	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P49459	Q7L5Y9	UBC_UBE2A	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P62256	Q7L5Y9	UBC_UBE2H	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q9Y2X8	Q7L5Y9	UBC_UBE2D4	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q5JXB2	Q7L5Y9	UBA52_UBE2NL	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P62253	Q7L5Y9	UBC_UBE2G1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q13404	Q7L5Y9	UBA52_UBE2V1	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q9H832	Q7L5Y9	UBB_UBE2Z	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:O00762_P0CG48	Q7L5Y9	UBC_UBE2C	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q15819	Q7L5Y9	UBB_UBE2V2	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q16763	Q7L5Y9	UBB_UBE2S	MAEA	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
O94856	Q12955	NFASC	ANK3	True	True	False	True	True	False	SIGNOR	SIGNOR:7961622	1
P23470	P10721	PTPRG	KIT	True	False	True	True	False	True	ProtMapper;SIGNOR_ProtMapper;SIGNOR	ProtMapper:25624455;SIGNOR:25624455	2
P12931	P49789	SRC	FHIT	True	True	False	True	True	False	PhosphoSite_ProtMapper;ProtMapper;HPRD_MIMP;HPRD;HPRD_KEA;phosphoELM_MIMP;Sparser_ProtMapper;PhosphoSite;PhosphoSite_MIMP;HPRD-phos;KEA;MIMP;hprd_ProtMapper;iPTMnet;PhosphoPoint;RLIMS-P_ProtMapper;REACH_ProtMapper;PhosphoSite_KEA;SIGNOR_ProtMapper;SIGNOR;dbPTM	ProtMapper:23993961;KEA:15835917;PhosphoSite:15835917;ProtMapper:19086848;PhosphoSite:15007172;KEA:2507541;ProtMapper:15007172;ProtMapper:19286306;ProtMapper:23947369;dbPTM:15007172;ProtMapper:15835917;HPRD:15835917;ProtMapper:29296239;ProtMapper:17142325;SIGNOR:15835917;PhosphoSite:19004824;HPRD-phos:15835917	17
Q12913	P09619	PTPRJ	PDGFRB	True	False	True	True	False	True	IntAct;SIGNOR_ProtMapper;ProtMapper;Kinexus_KEA;HPRD-phos;DEPOD;KEA;NCI-PID_ProtMapper;Wang;HINT;HPRD;SIGNOR	IntAct:19167335;HPRD:12062403;SIGNOR:12062403;KEA:10391677;KEA:8940081;HINT:10821867;IntAct:10821867;KEA:7876130;DEPOD:10821867;KEA:10821867;DEPOD:12062403;ProtMapper:12062403;ProtMapper:10821867;HPRD-phos:12062403;KEA:14966296;KEA:1691440	16
Q9Y2J4	P12931	AMOTL2	SRC	True	True	False	True	True	False	SIGNOR	SIGNOR:21937427	1
Q8TCY5	Q01718	MRAP	MC2R	True	True	False	True	True	False	HINT;IntAct;SIGNOR	HINT:36588120;HINT:18077336;IntAct:18840636;SIGNOR:19329486;IntAct:19151134;HINT:28298427	6
COMPLEX:Q13564_Q8TBC4	Q93034	NAE1_UBA3	CUL5	True	True	False	True	True	False	SIGNOR	SIGNOR:25504797	1
P54257	O60282	HAP1	KIF5C	True	True	False	True	True	False	SIGNOR	SIGNOR:31757889	1
P49286	P08754	MTNR1B	GNAI3	True	True	False	True	True	False	SPIKE_LC;HINT;HPRD;SIGNOR	HINT:17215244;SPIKE_LC:17145710;HPRD:17215244;SIGNOR:31160049;HINT:26514267	5
Q16539	P30307	MAPK14	CDC25C	True	False	True	True	False	True	HPRD_KEA;iPTMnet;phosphoELM_MIMP;PhosphoPoint;ProtMapper;HPRD_MIMP;SPIKE_LC;PhosphoSite_MIMP;HPRD-phos;PhosphoSite_KEA;KEA;MIMP;hprd_ProtMapper;SIGNOR_ProtMapper;HPRD;SIGNOR	HPRD-phos:11333986;KEA:15791647;KEA:12941695;KEA:10744722;ProtMapper:10557092;KEA:11551930;SPIKE_LC:16189514;KEA:9836640;SIGNOR:9543386;HPRD-phos:20068231;KEA:11333986;HPRD:9278512;KEA:10681541;KEA:9543386;ProtMapper:9543386;HPRD-phos:9278512;KEA:15150265;KEA:9278511;ProtMapper:11551930;KEA:9278512;ProtMapper:11333986;ProtMapper:20068231;ProtMapper:9278512;HPRD-phos:11551930;HPRD-phos:10557092;HPRD:10557092;HPRD:11551930;KEA:10557092;HPRD-phos:9543386;KEA:15629715;HPRD:11333986	31
Q6Y7W6	Q13322	GIGYF2	GRB10	True	True	False	True	True	False	HINT;HPRD;SIGNOR	HINT:16037382;HINT:12771153;SIGNOR:20670374;HPRD:12771153	4
Q8IUQ4	O75525	SIAH1	KHDRBS3	True	False	True	True	False	True	SPIKE_LC;LMPID;HINT;Lit-BM-17;HPRD;SIGNOR	SPIKE_LC:16189514;HPRD:15163637;HINT:15163637;Lit-BM-17:23208506;LMPID:15163637;LMPID:23208506;HINT:23208506;SIGNOR:15163637;Lit-BM-17:15163637;SPIKE_LC:16713569	10
P62913	O15350	RPL11	TP73	True	True	False	True	True	False	SIGNOR	SIGNOR:25301064	1
Q13618	Q9Y4X5	CUL3	ARIH1	True	True	False	True	True	False	HINT;SIGNOR	HINT:24076655;HINT:33961781;SIGNOR:24076655	3
COMPLEX:Q7L523_Q9HB90	COMPLEX:P42345_Q8N122_Q8TB45_Q96B36_Q9BVC4	RRAGA_RRAGC	AKT1S1_DEPTOR_MLST8_MTOR_RPTOR	True	True	False	True	True	False	SIGNOR	SIGNOR:20381137	1
P21554	Q14344	CNR1	GNA13	True	True	False	True	True	False	SIGNOR	SIGNOR:31160049	1
O43609	Q07889	SPRY1	SOS1	True	False	True	True	False	True	SIGNOR;ACSN	ACSN:11997436;ACSN:15173823;ACSN:11447289;SIGNOR:11585837;ACSN:17496910	5
Q01094	Q13547	E2F1	HDAC1	True	True	False	False	False	False	HINT;Wang;SIGNOR;BioGRID	HINT:9468140;HINT:9468139;SIGNOR:23213415;BioGRID:17980157	4
P06493	P26358	CDK1	DNMT1	True	True	False	True	True	False	iPTMnet;Sparser_ProtMapper;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;ELM;SIGNOR_ProtMapper;SIGNOR	ProtMapper:27220480;ELM:21565170;SIGNOR:21565170;ProtMapper:21565170	4
Q13237	Q03393	PRKG2	PTS	True	True	False	True	True	False	HPRD_KEA;iPTMnet;phosphoELM_MIMP;PhosphoPoint;PhosphoSite_ProtMapper;ProtMapper;HPRD_MIMP;PhosphoSite_MIMP;HPRD-phos;Reactome_ProtMapper;PhosphoSite_KEA;KEA;MIMP;hprd_ProtMapper;SIGNOR_ProtMapper;HPRD;SIGNOR	HPRD-phos:20166139;ProtMapper:20068231;HPRD-phos:20068231;HPRD-phos:10531334;HPRD:10531334;ProtMapper:20166139;KEA:7493990;SIGNOR:10531334;HPRD:7493990;ProtMapper:10531334;KEA:10531334;ProtMapper:7493990;HPRD-phos:7493990	13
P29120	P10997	PCSK1	IAPP	True	True	False	True	True	False	HPRD-phos;HPRD;SIGNOR	HPRD:8557106;HPRD-phos:8557106;HPRD:10931181;HPRD-phos:10931181;HPRD:11246872;SIGNOR:10931181;HPRD-phos:11246872;HPRD:3053705;HPRD-phos:3053705	9
Q9UQ88	Q13153	CDK11A	PAK1	True	True	False	True	True	False	Lit-BM-17;HPRD;SIGNOR	SIGNOR:19520772;Lit-BM-17:12624090;HPRD:12624090	3
Q13315	Q9BUR4	ATM	WRAP53	True	True	False	True	True	False	iPTMnet;Sparser_ProtMapper;PhosphoSite_ProtMapper;ProtMapper;SPIKE_LC;PhosphoSite;REACH_ProtMapper;SIGNOR	SPIKE_LC:17525332;SIGNOR:27715493;PhosphoSite:27715493;ProtMapper:35097237	4
Q16539	O43524	MAPK14	FOXO3	True	True	False	True	True	False	iPTMnet;Sparser_ProtMapper;PhosphoSite_ProtMapper;ProtMapper;HPRD_MIMP;PhosphoSite;PhosphoSite_MIMP;MIMP;SIGNOR_ProtMapper;SIGNOR;PhosphoSite_noref	ProtMapper:22128155;PhosphoSite:23857333;ProtMapper:27532863;SIGNOR:22128155	4
Q96G91	P50148	P2RY11	GNAQ	True	True	False	True	True	False	SIGNOR	SIGNOR:31160049	1
Q14493	Q16695	SLBP	H3-4	True	True	False	True	True	False	SIGNOR	SIGNOR:19155325	1
COMPLEX:O00303_O15371_O15372_O75821_O75822_P55884_P60228_Q13347_Q14152_Q7L2H7_Q99613_Q9UBQ5_Q9Y262	P78344	EIF3A_EIF3B_EIF3C_EIF3D_EIF3E_EIF3F_EIF3G_EIF3H_EIF3I_EIF3J_EIF3K_EIF3L_EIF3M	EIF4G2	True	True	False	True	True	False	SIGNOR	SIGNOR:17581632	1
Q9Y490	P16144	TLN1	ITGB4	True	True	False	True	True	False	SIGNOR;Wang	SIGNOR:19118207	1
Q9UQB8	Q8N8S7	BAIAP2	ENAH	True	True	False	True	True	False	HPRD;SIGNOR;Wang	HPRD:11696321;SIGNOR:11696321	2
P12931	P25490	SRC	YY1	True	False	True	True	False	True	SIGNOR	SIGNOR:26198631	1
O75838	COMPLEX:P05556_Q13683	CIB2	ITGA7_ITGB1	True	True	False	True	True	False	SIGNOR	SIGNOR:35408910	1
O94806	Q9Y2X7	PRKD3	GIT1	True	False	False	False	False	False	iPTMnet;Sparser_ProtMapper;PhosphoSite_ProtMapper;ProtMapper;PhosphoSite;PhosphoSite_MIMP;RLIMS-P_ProtMapper;MIMP;SIGNOR_ProtMapper;SIGNOR	SIGNOR:22893698;ProtMapper:33403031;PhosphoSite:22893698;ProtMapper:22893698	4
COMPLEX:Q13751_Q13753_Q16787	COMPLEX:P05556_P23229	LAMA3_LAMB3_LAMC2	ITGA6_ITGB1	True	True	False	True	True	False	SIGNOR	SIGNOR:12123670	1
Q12923	P12931	PTPN13	SRC	True	True	True	True	False	True	ProtMapper;SIGNOR;NCI-PID_ProtMapper;Wang	SIGNOR:19307596;ProtMapper:11983165	2
Q6UWE0	Q99816	LRSAM1	TSG101	True	False	True	True	False	True	IntAct;SPIKE_LC;LMPID;Lit-BM-17;BioGRID;HINT;HuRI;HPRD;SIGNOR	HINT:18077552;SPIKE_LC:16189514;Lit-BM-17:19549727;BioGRID:18077552;SPIKE_LC:16713569;HINT:15256501;IntAct:16189514;IntAct:32296183;LMPID:15256501;Lit-BM-17:19542561;Lit-BM-17:15256501;Lit-BM-17:18077552;Lit-BM-17:26811492;HPRD:15256501;IntAct:25416956;IntAct:19549727;SIGNOR:15256501;HINT:26811492	18
COMPLEX:P0CG47_P61081	Q6ZNA4	UBB_UBE2M	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q9NR09	Q6ZNA4	BIRC6_RPS27A	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q96B02	Q6ZNA4	UBA52_UBE2W	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P61081_P62979	Q6ZNA4	RPS27A_UBE2M	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q7Z7E8	Q6ZNA4	UBC_UBE2Q1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P49459	Q6ZNA4	UBB_UBE2A	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P62253	Q6ZNA4	UBB_UBE2G1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q16763	Q6ZNA4	RPS27A_UBE2S	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q9Y385	Q6ZNA4	UBC_UBE2J1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q96LR5	Q6ZNA4	UBB_UBE2E2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q9Y385	Q6ZNA4	UBA52_UBE2J1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q969T4	Q6ZNA4	UBC_UBE2E3	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q5VVX9	Q6ZNA4	RPS27A_UBE2U	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P60604_P62979	Q6ZNA4	RPS27A_UBE2G2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P61077_P62987	Q6ZNA4	UBA52_UBE2D3	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P63279	Q6ZNA4	UBC_UBE2I	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P51668_P62987	Q6ZNA4	UBA52_UBE2D1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q8WVN8	Q6ZNA4	RPS27A_UBE2Q2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q9Y2X8	Q6ZNA4	UBA52_UBE2D4	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P51965	Q6ZNA4	UBB_UBE2E1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q9Y2X8	Q6ZNA4	UBB_UBE2D4	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q9NPD8	Q6ZNA4	RPS27A_UBE2T	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_P63146	Q6ZNA4	UBA52_UBE2B	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62837_P62979	Q6ZNA4	RPS27A_UBE2D2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q969T4	Q6ZNA4	UBB_UBE2E3	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62253_P62979	Q6ZNA4	RPS27A_UBE2G1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62256_P62979	Q6ZNA4	RPS27A_UBE2H	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P61077_P62979	Q6ZNA4	RPS27A_UBE2D3	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P51965_P62979	Q6ZNA4	RPS27A_UBE2E1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P62837	Q6ZNA4	UBC_UBE2D2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q8N2K1	Q6ZNA4	UBC_UBE2J2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q9H832	Q6ZNA4	UBA52_UBE2Z	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P68036	Q6ZNA4	UBC_UBE2L3	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_P68036	Q6ZNA4	RPS27A_UBE2L3	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P61086_P62979	Q6ZNA4	RPS27A_UBE2K	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P60604_P62987	Q6ZNA4	UBA52_UBE2G2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:A0A1B0GUS4_P0CG47	Q6ZNA4	UBB_UBE2L5	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62987_Q712K3	Q6ZNA4	UBA52_UBE2R2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P62256	Q6ZNA4	UBB_UBE2H	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P61088	Q6ZNA4	UBB_UBE2N	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P61081_P62987	Q6ZNA4	UBA52_UBE2M	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q9H832	Q6ZNA4	RPS27A_UBE2Z	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q7Z7E8	Q6ZNA4	RPS27A_UBE2Q1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_P62837	Q6ZNA4	UBB_UBE2D2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P62979_Q969T4	Q6ZNA4	RPS27A_UBE2E3	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q13404	Q6ZNA4	UBB_UBE2V1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q712K3	Q6ZNA4	UBB_UBE2R2	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q5VVX9	Q6ZNA4	UBC_UBE2U	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_Q9NR09	Q6ZNA4	BIRC6_UBC	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:O00762_P62979	Q6ZNA4	RPS27A_UBE2C	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P61088_P62987	Q6ZNA4	UBA52_UBE2N	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG48_P51668	Q6ZNA4	UBC_UBE2D1	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
COMPLEX:P0CG47_Q96B02	Q6ZNA4	UBB_UBE2W	RNF111	True	True	False	True	True	False	SIGNOR	SIGNOR:34199813	1
